No,user_name,text,label
2100,Rina Ayu,vaksinasi itu Asosiasi Muslim Pengusaha Umrah dan Haji menjumpai mengawal virus covid-19. maju kepada RI #vaksinasi https://t.co/8XLFFqe2T1,positif
2101,Gina Amelia,"persiden, Joko Widodo yg menyatakan bhw adanuya prgrm vaksinasi ni kt hrp kn keprcayaan publik ttg penangann Covid-â€¦ https://t.co/i7CJtPFBY0",positif
2102,Mia Amelia,presiden. joko widodo nan memproklamasikan bahwa adanya skedul vaksinasi ni kami harapkan agama a komunal tentang pâ€¦ https://t.co/uN3ScM5mpB,positif
2103,Sukma Putri,"persiden, Joko Widodo yg menyatakan bhw adanuya prgrm vaksinasi ni qta hrpkan keprcayaan publik ttg penangann Covidâ€¦ https://t.co/L2ojJEK6Ae",positif
2104,Syasqia Ayu,presiden. joko widodo nan melaporkan bahwa adanya rencana vaksinasi ni kami harapkan agama khalayak tentang penggarâ€¦ https://t.co/7IUky8glgQ,positif
2105,Hanifah Putri,"oresiden, Joko Widodo yng menyatakan bhw adanuya prgrm vaksinasi ni kt harapkn keprcayaan publik ttng penangann Covâ€¦ https://t.co/CppKt0Xyqa",positif
2106,Fina Putri,presiden. joko widodo nan membuktikan bahwa adanya tata olah vaksinasi ni kami harapkan din orang banyak tentang peâ€¦ https://t.co/zSCQC7aptg,positif
2107,Geisha Ayu,"Menkes, Budi gunadi sadikin yang menyatakan bahwa Indonesia bisa tenang lantaran telah amankan sejumlah dosis vaksiâ€¦ https://t.co/w0p7vEmrkb",positif
2108,Deandra Putri,"Menkes, Budi gunadi sadikin yng menyatakan bhwa endonesia bs tnng lantaran tlh amankn sejumlah dosis vaksin utk kdaâ€¦ https://t.co/yJujjtgP9n",positif
2109,Jeihani Putri,"Menkes, Budi gunadi sadikin yng menyatakan bhwa endonesia bsa tnng lantaran tlh amankn sejumlah dosis vaksin ntuk kâ€¦ https://t.co/UhFGNtXqhI",positif
2110,Zara Ayu,menkes. amal gunadi sadikin nan melaporkan bahwa Republik Indonesia dapat sepi pasal suah amankan sebanyak jumlah vâ€¦ https://t.co/dqPSJV8yQF,positif
2111,Syifa Tiana,"Menkes, Budi gunadi sadikin yg menyatakan bhw endonesia bsa tnng lantaran tlah amankn sejumlah dosis vaksin unt kdaâ€¦ https://t.co/d1AIGBt2CK",positif
2112,Pikiran Rakyat,"Jokowi Beberkan Cara Indonesia Hadapi Tantangan: Vaksin Adalah Ikhtiar, Disiplin Kita Penentunya!
#Jokowi #Vaksinâ€¦ https://t.co/zisefSM0II",positif
2113,Cika maulani,menkes. amal gunadi sadikin nan mengetengahkan bahwa RI mampu sunyi pasal merasi amankan sebanyak jumlah vaksin kepâ€¦ https://t.co/qp0OvWZXDy,positif
2114,Hanin Dita,"Vaksin covid-19 dinyatakan halal, 3M tetap wajib! #vaksinasi https://t.co/4HrTuD8WGD",positif
2115,Denada Ara,"Vaksin covid-19 dinyatakan halal, 3M tetep wajib !#vaksinasi https://t.co/XtLPwSxt0A",positif
2116,Jihan Keisha,vaksin covid-19 dinyatakan halal. 3M teguh kudu !#vaksinasi https://t.co/iN8pliRU4u,positif
2117,iNews.id,"Presiden Jokowi dijadwalkan akan menerima vaksinasi Covid-19 dosis kedua besok pagi.

#Jokowi #Vaksin 

https://t.co/e9DQ3CIWnw",positif
2118,Rina Ayu,vaksin covid-19 dinyatakan halal. 3M regular harus !#vaksinasi https://t.co/WAgF0PdnLb,positif
2119,Erni Putri,"Vaksin covid-19 dinyatakan halal, 3M ttp wajib !#vaksinasi https://t.co/N3S2H8KfG5",positif
2120,Gina Amelia,vaksin covid-19 dinyatakan halal. 3M teguh hendaklah !#vaksinasi https://t.co/4UNrJcWovf,positif
2121,Mia Amelia,"Vaksin covid-19 dinyatakan halal, 3M te2p wajib !#vaksinasi https://t.co/Hr074JNJh1",positif
2122,gopos.id,"Setelah Kota Gorontalo, Kabupaten Gorontalo dan Bone Bolango. Giliran Kabupaten Gorontalo Utara menerima pendistribâ€¦ https://t.co/zb3uEcm953",positif
2123,Muhammadiyah,Harusnya yang divaksin bisa mencapai 80 % warga masyarakat di Indonesia sehinga sistem kekebalan masyarakat semakinâ€¦ https://t.co/U5my9jmJ5L,positif
2124,SiBerkreasi,"Apa yang perlu kita ketahui lebih lanjut mengenai vaksinasi? Yuk, ikuti Webinar Digital Safety â€œPositif COVID-19 seâ€¦ https://t.co/bZXaMb1nsh",positif
2125,SINAR HARAPAN,Bupati Bogor #AdeYasin menyebutkan bahwa sebanyak 25.600 dosis #Vaksin #COVIDãƒ¼19 untuk 12.800 sasaranÂ  pada hari inâ€¦ https://t.co/EiEGMuXNSZ,positif
2126,Berita Bojonegoro,"3.680 Vial Vaksin COVID-19 Tiba di Bojonegoro dengan Pengawalan Ketat Polisi
. 
Simak selengkapnya di: 
.â€¦ https://t.co/9ghlZPHjCv",positif
2127,MURIANEWS,"Gubernur Dorong Pemkab Kudus Genjot Vaksinasi Nakes Per Harinya
#Kudus #GanjarPranowo #PltBupatiHartopo #vaksinasiâ€¦ https://t.co/3R0OBvSvKm",positif
2128,jawaposradarmalang,"Ini Alasan Sutiaji Pilih Crazy Rich Malang Sebagai Penerima Pertama Vaksin Covid-19
@infomalang @yusufgunawanâ€¦ https://t.co/mK5TjGCWBG",positif
2129,Berita Covid,#Vaksin Covid-19 Dijadwalkan Besok Sampai Tasikmalaya - Republika Online #Covid #Covid19 https://t.co/ncXeMJGZO1,positif
2130,MURIANEWS,"Seribuan Nakes di Kudus Telah Divaksin Covid, Belum Ada Laporan KIPIÂ 
#Kudus #Nakes #vaksinasi #KIPI
@murianewscom https://t.co/HDoyZOc81i",positif
2131,Klinik Hukumonline,"Bagaimana pandangan HAM terhadap kewajiban vaksinasi COVID-19? Simak pendapat Alghiffari Aqsa, S.H., seorang humanâ€¦ https://t.co/w9gJ8NEr6U",positif
2132,Sigijateng,"Vaksinasi Tahap Pertama di Solo, Nakes dan Tenaga Pendukung Belum Selesai 

#jawatengah #solo #nakes #vaksinasiâ€¦ https://t.co/VewQ3kru3L",positif
2133,Seputar Info Indonesia,"Ini dia HOAX vaksin COVID-19 yang harus dihindari
.
.
#Covid19 #VirusCorona #SocialDistancing #PhysicalDistancingâ€¦ https://t.co/gv7N1zKQ2c",positif
2134,sultantv.co,"Plasma konvalesen adalah plasma darah yang diambil dari pasien Covid-19 yang telah sembuh, dan kemudian diproses agâ€¦ https://t.co/AwAKbGaI2t",positif
2135,BetaNewsID,"Vaksinasi Tahap I di Jateng Bisa Selesai Lebih Cepat, Ini Target untuk Puskesmas dan Rumah Sakit

#betanewsidâ€¦ https://t.co/DdzY6SZ9oc",positif
2136,newsmerahputih,"Google akan berdayakan beberapa kantornya untuk jadi tempat vaksinasi COVID-19.

#merahputihcom #google #vaksinâ€¦ https://t.co/twdfeyAtd7",positif
2137,hulondalo.id,"Gorut Terima Vaksin Covid-19, Sekda: Pencanangan Pekan Depan

#vaksin #covid19 #newsnesia https://t.co/wcej2hSyKC",positif
2138,Mainmain,"AstraZeneca Bantah Vaksinnya Tak Manjur Bagi Lansia

https://t.co/rg1qisMpQF

#Astrazeneca #vaksin #vaccine",positif
2139,Jabar Saber Hoaks #75TahunJabar,"Haii warginet!
Hari gini msh percaya sama Hoaks Vaksin yg beredar di luar sana?? Haduuu gak banget deh! Nih ya Mimiâ€¦ https://t.co/VgoMz6Od51",positif
2140,Ayu,13.000 dosis vaksin covid-19 tiba di #Kepri #Indonesia #Vaksin #Covid19 https://t.co/buAwAMvtmK,positif
2141,Ayu,Dukung vaksinasi untuk akhiri pandemi #Indonesia #Vaksin #Covid19 https://t.co/DFgFlNQpyK,positif
2142,Puskapik.com,"Puskapiker's Lanjut simak Beritanya klik link berikut ya!
https://t.co/8AcsRs62uB
.
#puskapikcom #puskapikpemalangâ€¦ https://t.co/i40nLVYgtG",positif
2143,Radar Indramayu,"Besok, Vaksin Covid-19 Sampai di Indramayu https://t.co/NOMPn9EEVK #indramayy #vaksin https://t.co/5Jz6oi0Xf4",positif
2144,Kabar Malang,"Gilang Crazy Rich Malang: Saya 100 Persen Siap Disuntik Vaksin Covid-19, Gilang Widya Pramana alias Crazy Rich Malaâ€¦ https://t.co/xrdVqRExKj",positif
2145,newsmerahputih,"Kenali beberapa hal penting sebelum kamu divaksinasi.

#merahputihcom #vaksin #covid19 https://t.co/MZPT5HJfSM",positif
2146,Jembertoday.com,"Alhamdulillah, Vaksin Covid19 Tiba di Jember Dengan Aman https://t.co/tE8dTFWSh0
#VaksinasiNasional #COVID19â€¦ https://t.co/09uL1gYPVn",positif
2147,Lampung Post (Official),"Kasus terkonfirmasi positif Covid-19 di Lambar bertambah sembilan orang.
#COVID19 #IngatPesanIbu #VaksinCovid19â€¦ https://t.co/sYEjoQdcBK",positif
2148,Tugu Jogja,"Sejumlah Pejabat di Temanggung Gagal Divaksin COVID-19 karena Tensi Tinggi
#news #berita #BeritaTerkini #jawatengahâ€¦ https://t.co/lNd5FmZ7bX",positif
2149,tompoteko,"Vaksinasi : Vaksinku cukup nggo sego!

#vaksinasi #Vaksin",positif
2150,Lampung Post (Official),"DPRD Lampung setuju jika profesi jurnalis divaksinasi covid-19.
#COVID19 #IngatPesanIbu #VaksinCovid19 #Vaksinâ€¦ https://t.co/yZcVl4yg50",positif
2151,Cing,COVID-19 di Indonesia saat ini sudah dapet Gold Play Button ðŸ¥³ #vaksin #HoaxVaksin https://t.co/5OUNCX9079,positif
2152,ProKabar.com,Presiden Ajak Umat #kristiani Sukseskan Program Vaksinasi COVID-19. Kunjungi https://t.co/r2isqXQS7F . #hdp #Jokowiâ€¦ https://t.co/pSPQieBrC1,positif
2153,Bayu lutfiansyahh,Wah mantap sekali Vaksin ok #Vaksincovid19 #Vaksinasi #VaksinasiNasional https://t.co/vznFXqJVaU,positif
2154,RMOL Jateng,"4.420 Tenaga Medis Jepara di Vaksin Sinovac Gelombang Pertama

Selengkapnya: https://t.co/DxnPcRn1Lj

#video #newsâ€¦ https://t.co/jy9yi2DDPf",positif
2155,UMA,"@CNNIndonesia Emang peduli ? Kaga men .. mau brp ge, liat realita apah !!! Masyarakat bodo amat ... asli
Paling regâ€¦ https://t.co/7mD4UE2EBZ",positif
2156,jawaposradarmalang,Vaksinasi Simbolis Di Kota Batu Tanpa Libatkan Influencer #vaksinasi https://t.co/0GRpuhRbJV,positif
2157,Informasi Madiun,3.040 Vaksin Sinovac Tiba di Kota #Madiun - #MadiunInfo #InformasiMadiun #beritamadiun #MadiunNews #kabarMadiunâ€¦ https://t.co/kKWoNWxjgk,positif
2158,SuaraMuria,"VIRAL PERAWAT TAKUT JARUM SUNTIK VAKSIN COVID 19 https://t.co/6VqmgJkCXT
#VAKSIN #COVID",positif
2159,BetaNewsID,"Ada Usulan Vaksinasi Mandiri, Ganjar: â€˜Yang Mampu, Nggak Papa Mandiriâ€™

#betanewsid #inspirasihariiniâ€¦ https://t.co/DBHj4wsMRC",positif
2160,Lokataru Foundation,"Selengkapnya artikel @hakasasiid, Tenaga Kesehatan Masih Dalam Bahaya, di https://t.co/YunpQailMx

#Lokataruâ€¦ https://t.co/CvKBs9Qkhq",positif
2161,askara,Arti 2 Kali Suntikan Vaksin dan Waktu Efektif Agar Tubuh Kebal Corona #news #vaksin #COVID19 https://t.co/iFRWzVXDlo,positif
2162,Lampung Post (Official),"Pasien terkonfirmasi positif covid19 di Kabupaten Lampung Selatan bertambah delapan orang pada Selasa, 26 Januari 2â€¦ https://t.co/82VfOEMbyu",positif
2163,newsmerahputih,"Wasekjen Demokrat mempertanyakan kapan rakyat akan divaksin COVID-19.

#merahputihcom #demokrat #vaksin #covid19 https://t.co/tsEsDLjlxt",positif
2164,Dialektika Kuningan,"Presiden Jokowi Besok akan Disuntik Vaksin Covid-19 Dosis Kedua https://t.co/CxyDn5xt8m 
#PresidenJokowi #Jokowiâ€¦ https://t.co/08Z5AlPOs5",positif
2165,Lensa Indonesia RTV,"#SahabatRTV Presiden Joko Widodo dijadwalkan menerima vaksin Covid-19 dosis kedua, BESOK. Buat Sahabat yang penasarâ€¦ https://t.co/KpEhl5OZwM",positif
2166,Galang.Kun ðŸ‡®ðŸ‡©,"Lagi-lagi Dr. Tirta hadir untuk MENCERAHKAN.
Sikap ""Skeptis"" gue agak Memudar nih ðŸ˜…ðŸ˜….

#Indonesia #Podcastâ€¦ https://t.co/SkLC3SYPjx",positif
2167,ProKabar.com,"Yakinkan Masyarakat #vaksin Corona Itu Aman, 10 Pejabat Tinggi #Pasaman Bakal Divaksin. Kunjungiâ€¦ https://t.co/MITRqeLICu",positif
2168,Polsek Kalibagor,"Untuk yang kedua kalinya, hari ini Polsek Kalibagor kembali mengawal vaksin Sinovac dari kantor Dinas Kesehatan kabâ€¦ https://t.co/zRGLbQXPMd",positif
2169,Rebecca rahelia,"Hai kamu:"")

Iya kamu...Jangan lupa terseyum yaa
Semua akan baik-baik aja kok
Keep smile

#HariJadiTwitterSayaâ€¦ https://t.co/mobuydb2j5",positif
2170,Humas Polsek Kalibagor,"Untuk yang kedua kalinya, hari ini Polsek Kalibagor kembali mengawal vaksin Sinovac dari kantor Dinas Kesehatan kabâ€¦ https://t.co/7sjy6lG7Pm",positif
2171,Polsek Kalibagor Update,"Untuk yang kedua kalinya, hari ini Polsek Kalibagor kembali mengawal vaksin Sinovac dari kantor Dinas Kesehatan kabâ€¦ https://t.co/kL6dq1Qkhd",positif
2172,wall of Polsek Kalibagor,"Untuk yang kedua kalinya, hari ini Polsek Kalibagor kembali mengawal vaksin Sinovac dari kantor Dinas Kesehatan kabâ€¦ https://t.co/mb3HoWM8ot",positif
2173,ProKabar.com,"Awal Februari, Ribuan Tenaga Kesehatan di #Pasaman Jalani Vaksinasi Covid-19. Kunjungi https://t.co/5hp11yYMSM .â€¦ https://t.co/4ZHtVYJQs7",positif
2174,newsmerahputih,"Minta Formula E agar dibatalkan, PDIP mendesak Anies alihkan anggaran untuk beli vaksin.

#merahputihcom #formulaEâ€¦ https://t.co/YGY1EtCOyF",positif
2175,MAFINDO,"â€œPositif COVID-19 setelah Vaksinasi?â€

https://t.co/Pu5XM5PglR #Siberkreasi #Vaksin #LiterasiDigitalâ€¦ https://t.co/HsJ46gGdaj",positif
2176,Iwan Padri,BPOM beri izin vaksin covid 19 #Vaksin #VaksinasiNasional https://t.co/R2YN1xl2CF,positif
2177,Pantau.com,Vaksinasi Kedua Presiden Jokowi Akan Disiarkan Langsung di YouTube Besok #Jokowi #Vaksinasi https://t.co/chDgzM2jDF,positif
2178,cahayacantika,"Dukung Program Pemerintah Dalam Melaksanakan Vaksinasi Covid-19.

#Vaksin #SukseskanVaksinasi #AyoVaksinâ€¦ https://t.co/5CxJXxii4n",positif
2179,aliqaamaira,"Sukseskan Vaksinasi Dengan Ikut Serta Dalam Program Vaksinasi Covid-19.

#Vaksin #SukseskanVaksinasi #AyoVaksinâ€¦ https://t.co/ItOhf9XP3X",positif
2180,sarahmaysarah,"Pentingnya Vaksinasi Covid-19 Dapat Mengurangi Transmisi Atau Penularan Covid-19.

#Vaksin #SukseskanVaksinasiâ€¦ https://t.co/zFP5xoGT47",positif
2181,ERNANDAHAJAR_Z,"Buset #GEGER cmn dapet Boba sama SeblakðŸ˜­ðŸ¤£

#lagiviral #GEGER #Vaksin #pesugihan #RasisPeA https://t.co/0RKS2B8WlE",positif
2182,dessy_rismay,"Sekolah tinggal beberapa bulan lagi, cepat banget sampe keakraban kita dihadangkan oleh pandemi ini.. #vaksinâ€¦ https://t.co/iSfcA6iEOZ",positif
2183,Nasional Xpos,"Dinas Kesehatan Blora Kejar Target Penyelesaian Vaksinasi Covid-19
#HoaxVaksin
#blora #kabupatenblora #dinkesbloraâ€¦ https://t.co/zGWVHM7r5v",positif
2184,cahayacantika,@Aivanie_ Pengurus Besar Ikatan Dokter Indonesia (PB IDI) Memberikan Dukungan Terhadap Pelaksaan Vaksinasi Covid-19â€¦ https://t.co/0OjMTOtbyj,positif
2185,cahayacantika,"@Aivanie_ Indonesia Bebas Covid-19 Dengan Program Vaksinasi.

#Vaksin #SukseskanVaksinasi #AyoVaksin https://t.co/JIRpRlSu87",positif
2186,cahayacantika,"@Aivanie_ Mari Kita Sukseskan Vaksinasi Covid-19, Indonesia Sehat Bebas Covid.

#Vaksin #SukseskanVaksinasiâ€¦ https://t.co/Mnq1aDRkLn",positif
2187,cahayacantika,"@Aivanie_ Mari Kita Sukseskan Vaksinasi Covid-19, Indonesia Sehat Bebas Covid.

#Vaksin #SukseskanVaksinasiâ€¦ https://t.co/MUPyGH4pdX",positif
2188,cahayacantika,"@Aivanie_ Ayo Semua Mari Vaksin Covid Untuk Membuat Kita Kebal Terhadap Covid-19, Tetap 3M Meskipun Telah Divaksin.â€¦ https://t.co/1dmfhvFaHk",positif
2189,cahayacantika,"@Aivanie_ Saya Sudah Ikut Vaksin Covid-19, Mari Sama-Sama Kita Lawan Covid-19

#Vaksin #SukseskanVaksinasiâ€¦ https://t.co/v9hhTju3XV",positif
2190,Ketut Sri Hartono,"Sudah jelas ya, menurut #WHO #vaksinCorona #Pfizer aman untuk lansia. Jadi semua #vaksin #COVID19 baik digunakan!â€¦ https://t.co/4xnkdnTK7v",positif
2191,Indah Nur Hidayah,Vaksin terus disebar kecseluruh Indonesia #Vaksin #Vaksinasi #Covid19 #Kesehatan https://t.co/4O4hmNLcT9,positif
2192,Indah Nur Hidayah,Insha allah mencukupi #Vaksin #Vaksinasi #Covid19 #Kesehatan https://t.co/FRSi4lBhxh,positif
2193,posbaru.com,"Pagi Ini Jokowi Terima Vaksin COVID-19 Dosis Kedua

#posbaru #jokowi #vaksincovid19 #vaksinasi #COVID19 

https://t.co/2Ms3eObJo6",positif
2194,Siskarr,"Lancarnya Vaksinasi Covid-19 Menjadi Kunci Pemulihan Ekonomi Nasional
#vaksin #covid_19 https://t.co/EAeeHG1Z0f",positif
2195,Bangsa Indonesia,"Lancarnya Vaksinasi Covid-19 Menjadi Kunci Pemulihan Ekonomi Nasional
#vaksin #covid_19 https://t.co/Jg7ObkwzLG",positif
2196,AfterOil.id,"Cryocooler Yang Cool
.
Kemampuan mengelola suhu rendah belum pernah menjadi sebegitu pentingnya di dunia hingga wabâ€¦ https://t.co/0GmmjOgiop",positif
2197,paket pasien covid,#dirumahaja #COVID19 #Vaksin #paketpasiencovid selamat pagi tetap 3M++ https://t.co/RmyKGLxl68,positif
2198,Ketut Sri Hartono,"Cepat atau lambat, #vaksinCorona #Pfizer akan dipakai karena #Indonesia tergabung dalam COVAX yg sudah pesan.â€¦ https://t.co/gCFajfiftn",positif
2199,DanangHersa,"bisa bayangin, habis di #vaksin trs kita mendadak kaya.",positif
2200,dindapurnama,"Ayo jangan takut di Vaksinasi COVID-19

#Vaksin #SukseskanVaksinasi #AyoVaksin #VaksinCovid #Vaksinasi #VaksinHalalâ€¦ https://t.co/0FcqDBNDQ7",positif
2201,dindapurnama,"Indonesian sehat karena Vaksinasi COVID-19

#Vaksin #SukseskanVaksinasi #AyoVaksin #VaksinCovid #Vaksinasiâ€¦ https://t.co/mWwtwjRJnh",positif
2202,dindapurnama,"Indonesia Bebas Covid-19
#Vaksin #SukseskanVaksinasi #AyoVaksin #VaksinCovid #Vaksinasi #VaksinHalal #NewNormalâ€¦ https://t.co/xY8qqmUwCM",positif
2203,Tubagus Achmad M. Mufassir,Sebaran Vaksin Covid-19 Sinovac di wilayah Provinsi Jawa Timur. #COVID19 #Sinovac #Vaksin #jawatimur #malangtimesâ€¦ https://t.co/f66OaAnHmT,positif
2204,Rakyat Merdeka,"Ulama Wafat Akibat Covid-19 
MUI: Ini Musibah

@cholilnafis #Vaksin #Ulama #ingatpesanibu #pakaimasker #jagajarakâ€¦ https://t.co/Oa2cOA3wtK",positif
2205,Pikiran Rakyat,"Jadwal Presiden Jokowi Hari Ini 27 Januari 2021, dari Vaksinasi Covid-19 hingga Lantik Kapolri Baru
#Jokowiâ€¦ https://t.co/xV4i7CeCsN",positif
2206,Informasi Madiun,"2.340 Vaksin Sinovac Tiba, Bupati #Madiun Siap Divaksinasi Pertama - #MadiunInfo #InformasiMadiun #beritamadiunâ€¦ https://t.co/dzPFKEJMKp",positif
2207,Warta Kota Official,"Setelah Dua Pekan, Hari ini Jokowi akan Vaksinasi Covid-19 Tahap Kedua di Istana Negara

https://t.co/T0cLLCIUshâ€¦ https://t.co/o63z7GZv1z",positif
2208,Rakyat Merdeka,"Top News Koran Rakyat Merdeka

Dok, Hari Ini mau Nyuntik Jokowi?
Prof Muthalib: Wah, Saya Nggak Tahu...â€¦ https://t.co/y8rnrkdCjm",positif
2209,Ananda Jaya,"Kenapa penting vaksinasi

#Vaksin
#Pandemi 
#Indonesia 
#Virus
#IndonesiaKuat 
#IndonesiaMenang https://t.co/1VCg9KviCC",positif
2210,Ananda Jaya,"Sudah di uji keamanannya

#Vaksin
#Pandemi 
#Indonesia 
#Virus
#IndonesiaKuat 
#IndonesiaMenang https://t.co/lUNNv1HPPe",positif
2211,Ananda Jaya,"Lawan bersama, jangan dibiarkan

#Vaksin
#Pandemi 
#Indonesia 
#Virus
#IndonesiaKuat 
#IndonesiaMenang https://t.co/t8q1QLgv6N",positif
2212,Ananda Jaya,"Tidak perlu takut...

#Vaksin
#Pandemi 
#Indonesia 
#Virus
#IndonesiaKuat 
#IndonesiaMenang https://t.co/MZqRZ7cXp4",positif
2213,Ananda Jaya,"Optimis aja, kalau pesimis malah hilang nanti manfaatnya

#Vaksin
#Pandemi 
#Indonesia 
#Virus
#IndonesiaKuatâ€¦ https://t.co/f8IjqlK9kL",positif
2214,MedcomID,#BREAKINGNEWS Presiden @jokowi menjalani vaksinasi tahap II. #jokowi #Vaksin https://t.co/NTTmHgi27J,positif
2215,Seputar Info Indonesia,"Dukung program vaksinasi, vaksinasi diperlukan untuk mencegah penyebaran virus COVID-19
.
#Covid19 #VirusCoronaâ€¦ https://t.co/TJvpEY6MDW",positif
2216,PikiranTrader,"Hari ini Presiden Jokowi akan terima vaksin dosis kedua hari ini.
#Sinovac #Jokowi #Vaksin https://t.co/XPvLskc6Zx",positif
2217,Nusantara_Update,"Dukung Vaksinasi sebagai bentuk perlawanan terhadap Covid-19

#VaksinHalal #VaksinSiap34Propinsi Bebas Kovid Percayâ€¦ https://t.co/KYUosajOQs",positif
2218,Nusantara_Update,"Dukung program vaksinasi nasional

#VaksinHalal #VaksinSiap34Propinsi Bebas Kovid Percaya Vaksin #vaksincovid19â€¦ https://t.co/mviXncecCQ",positif
2219,Nusantara_Update,"Vaksinasi mencegah kita dari covid-19
.
.
.
.

#VaksinHalal #VaksinSiap34Propinsi Bebas Kovid Percaya Vaksinâ€¦ https://t.co/Z78heyVVf2",positif
2220,Polsek Cilongok,Anggota Polsek Cilongok Aiptu Syaefudin dan Aipda Herlam FS melaksanakan Pengamanan dan pelaksanaan Vaksinasi Jenisâ€¦ https://t.co/1lpTyFhgJb,positif
2221,iNews.id,"Presiden Jokowi menargetkan masyarakat umum akan segera mendapatkan vaksin pada pertengahan Februari.

#Vaksinâ€¦ https://t.co/9KUom2aWKe",positif
2222,Alva,"Nah sudah dapat #vaksin covid19... Semoga ikhtiarnya bermanfaat ðŸ™ðŸ½ tetap pakai masker, jaga jarak, rajin cuci tangaâ€¦ https://t.co/pXtHG2p9B8",positif
2223,VIVAcoid,"Presiden Joko Widodo kembali menjalani vaksinasi COVID-19 di Istana Merdeka Jakarta, Rabu 27 Januari 2021. Setelahâ€¦ https://t.co/g42T8yUI09",positif
2224,Perekonomian Maju,"Presiden juga menyampaikan bahwa masyarakat harus tetap disiplin menerapkan protokol kesehatan. Di saat yang sama,â€¦ https://t.co/RN7XQGBKiw",positif
2225,lensapurbalingga,"Vaksinasi Kedua Diterima Presiden Jokowi Hari Ini
#vaksinasi 
#vaksinasipresiden
#vaksinasikedua
https://t.co/Nu7XkWKQgU",positif
2226,#RiauPos3Dekade,"Vaksinasi di Riau Baru Capai 24,9 Persen. - #RiauPos #Vaksin #Covid #Riau https://t.co/MVGrHiHc7a",positif
2227,Alvit Vandra Mansi,"Semua akan divaksin pada waktunya, mau tida mau, suka tidak suka ðŸ˜• #vaksincovid19 #vaksin #mutualan #Mutualankuyâ€¦ https://t.co/dTdyMf5F3V",positif
2228,20DETIK,Presiden Jokowi jalani vaksinasi Covid-19 tahap kedua yang diberikan berselang 2 minggu dari dosis pertama. Semogaâ€¦ https://t.co/wlzz9Xhu8T,positif
2229,ET News Indonesia,"Usai Vaksinasi di Prancis, 139 Orang Terkena Efek Samping dan 5 Lansia Meninggal Dunia

Nonton video selengkapnya dâ€¦ https://t.co/80YfUEwL8T",positif
2230,ProKabar.com,"Presiden Terima Suntikan #vaksin Kedua, Ini Penjelasan Jubir Pemerintah. Kunjungi https://t.co/xRVGkEWWjS . #covidâ€¦ https://t.co/yHCXWQ9bfk",positif
2231,Seputar Info Indonesia,"Pengurus Besar Ikatan Dokter Indonesia (IDI) memberikan dukungan terhadap pelaksanaan vaksinasi Covid-19.

#Covid19â€¦ https://t.co/5odOZRaMro",positif
2232,iNews,"Presiden Joko Widodo (Jokowi) hari ini, Rabu (27/1/2021) disuntik vaksin COVID-19 dosis kedua. Saat divaksin, Jokowâ€¦ https://t.co/qylbhYXQcX",positif
2233,Silvi_Barat,"Tetap 3M meskipun telah divaksin !

#Vaksin #SukseskanVaksinasi #AyoVaksin #VaksinCovid #Vaksinasi #VaksinHalalâ€¦ https://t.co/j3MYiST0bj",positif
2234,Silvi_Barat,"Mari sama-sama kita lawan covid-19

#Vaksin #SukseskanVaksinasi #AyoVaksin #VaksinCovid #Vaksinasi #VaksinHalalâ€¦ https://t.co/uFToI5idxP",positif
