No,user_name,text,label,lowercase,remove,tweet_clean
1414,Zulfikar Arse Sadikin,"Saya siap divaksin!

cek diri anda apakah sudah terdaftar untuk divaksin dan tetap jaga protokol kesehatan dimanapuâ€¦ https://t.co/HlNrwGQ84a",positif,"saya siap divaksin!

cek diri anda apakah sudah terdaftar untuk divaksin dan tetap jaga protokol kesehatan dimanapuâ€¦ https://t.co/hlnrwgq84a",saya siap divaksincek diri anda apakah sudah terdaftar untuk divaksin dan tetap jaga protokol kesehatan dimanapu ,"['divaksincek', 'terdaftar', 'divaksin', 'jaga', 'protokol', 'kesehatan', 'dimanapu']"
1415,Kementerian Ketenagakerjaan,Kemnaker menyerahkan Sertifikat Kompetensi Kerja Khusus (SKKK) bidang Keahlian Biopharmaceutical kepada PT. Bio Farâ€¦ https://t.co/RTvIupMo3R,positif,kemnaker menyerahkan sertifikat kompetensi kerja khusus skkk) bidang keahlian biopharmaceutical kepada pt. bio farâ€¦ https://t.co/rtviupmo3r,kemnaker menyerahkan sertifikat kompetensi kerja khusus skkk bidang keahlian biopharmaceutical kepada pt bio far ,"['kemnaker', 'menyerahkan', 'sertifikat', 'kompetensi', 'kerja', 'khusus', 'skkk', 'bidang', 'keahlian', 'biopharmaceutical', 'pt', 'bio', 'far']"
1418,VietoRakaPrdn,"Siang ini akan di eksekusi #Vaksin di #Medistrahospital .
Takut? Pasti.
Degdegkan? Tentu.
Mikir yang aneh2? Apalagiâ€¦ https://t.co/q2ajUtwOuH",positif,"siang ini akan di eksekusi #vaksin di #medistrahospital 
takut? pasti.
degdegkan? tentu.
mikir yang aneh2? apalagiâ€¦ https://t.co/q2ajutwouh",siang ini akan di eksekusi di takut pastidegdegkan tentumikir yang aneh apalagi ,"['siang', 'eksekusi', 'takut', 'pastidegdegkan', 'tentumikir', 'aneh']"
1425,Miss Mochi ðŸ‡²ðŸ‡¾ðŸ’œ,Jawatankuasa Muzakarah Majlis Kebangsaan Bagi Hal Ehwal Ugama Islam putuskan hukum penggunaan #vaksin COVID-19 adalâ€¦ https://t.co/zGPIhYwXS6,positif,jawatankuasa muzakarah majlis kebangsaan bagi hal ehwal ugama islam putuskan hukum penggunaan #vaksin covid-19 adalâ€¦ https://t.co/zgpihywxs6,jawatankuasa muzakarah majlis kebangsaan bagi hal ehwal ugama islam putuskan hukum penggunaan covid adal ,"['jawatankuasa', 'muzakarah', 'majlis', 'kebangsaan', 'ehwal', 'ugama', 'islam', 'putuskan', 'hukum', 'penggunaan', 'covid', 'adal']"
1426,BregodoSiber ðŸ’‚,#Vaksin Yuk Ga perlu diragukan lagi karena sudah di teruji vaksinnya! #VaksinYuk https://t.co/BqkV7uiXCI,positif,#vaksin yuk ga perlu diragukan lagi karena sudah di teruji vaksinnya! #vaksinyuk https://t.co/bqkv7uixci,yuk ga perlu diragukan lagi karena sudah di teruji vaksinnya ,"['yuk', 'ga', 'diragukan', 'teruji', 'vaksinnya']"
1428,Nusa_Info,VAKSIN ADALAH UPAYA DALAM MEMERANGI COVID-19 #Vaksin #ProtokolKesehatan #COVID19 #VaksinasiNasionalâ€¦ https://t.co/H503lvvAbO,positif,vaksin adalah upaya dalam memerangi covid-19 #vaksin #protokolkesehatan #covid19 #vaksinasinasionalâ€¦ https://t.co/h503lvvabo,vaksin adalah upaya dalam memerangi covid ,"['vaksin', 'upaya', 'memerangi', 'covid']"
1432,Okadoc Indonesia,"Okawan, yuk kenalan dengan vaksin Sinovac yang akan dipakai untuk vaksinasi COVID-19 di Indonesia. ðŸ˜Šâ€¦ https://t.co/5qLh04M0Gh",positif,"okawan, yuk kenalan dengan vaksin sinovac yang akan dipakai untuk vaksinasi covid-19 di indonesia. ðÿ˜šâ€¦ https://t.co/5qlh04m0gh",okawan yuk kenalan dengan vaksin sinovac yang akan dipakai untuk vaksinasi covid di indonesia  ,"['okawan', 'yuk', 'kenalan', 'vaksin', 'sinovac', 'dipakai', 'vaksinasi', 'covid', 'indonesia']"
1436,Petrokimia Gresik,"Vaksin Covid-19 akhirnya telah sampai Gresik, nih, Sahabat! ðŸ˜†â£

#PetrokimiaGresik #AgricultureIndonesiaâ€¦ https://t.co/kSbMbpdnrv",positif,"vaksin covid-19 akhirnya telah sampai gresik, nih, sahabat! ðÿ˜†â£

#petrokimiagresik #agricultureindonesiaâ€¦ https://t.co/ksbmbpdnrv",vaksin covid akhirnya telah sampai gresik nih sahabat ??  ,"['vaksin', 'covid', 'gresik', 'nih', 'sahabat']"
1441,Informasi Madiun,Sejumlah Nakes di Madiun Terima SMS Blast Vaksinasi dari Peduli Covid-19 #Madiun #MadiunInfo #InformasiMadiunâ€¦ https://t.co/I6KOsRrmZ5,positif,sejumlah nakes di madiun terima sms blast vaksinasi dari peduli covid-19 #madiun #madiuninfo #informasimadiunâ€¦ https://t.co/i6kosrrmz5,sejumlah nakes di madiun terima sms blast vaksinasi dari peduli covid ,"['nakes', 'madiun', 'terima', 'sms', 'blast', 'vaksinasi', 'peduli', 'covid']"
1442,CISDI #DaruratKesehatan ðŸ˜·ðŸ¥,"[Program Vaksinasi Resmi Berjalan]

Per 13 Januari lalu, presiden Jokowi menjadi orang pertama yang divaksin. Mengiâ€¦ https://t.co/gspGbsB2Gm",positif,"[program vaksinasi resmi berjalan]

per 13 januari lalu, presiden jokowi menjadi orang pertama yang divaksin. mengiâ€¦ https://t.co/gspgbsb2gm",[program vaksinasi resmi berjalan]perjanuari lalu presiden jokowi menjadi orang pertama yang divaksin mengi ,"['program', 'vaksinasi', 'resmi', 'berjala', 'perjanuari', 'presiden', 'jokowi', 'orang', 'divaksin', 'mengi']"
1446,Sapuran,"Tujuan Vaksinasi covid bukan untuk menghilangkan pemakaian masker dan protokol kesehatan.
Minimal sampai tahun 2025â€¦ https://t.co/quXLl2Te2g",positif,"tujuan vaksinasi covid bukan untuk menghilangkan pemakaian masker dan protokol kesehatan.
minimal sampai tahun 025â€¦ https://t.co/quxll2te2g",tujuan vaksinasi covid bukan untuk menghilangkan pemakaian masker dan protokol kesehatanminimal sampai tahun  ,"['tujuan', 'vaksinasi', 'covid', 'menghilangkan', 'pemakaian', 'masker', 'protokol', 'kesehatanminimal']"
1447,Kasandra Lila,Anak Ribka Tjiptaning disuntik vaksin #COVID19 #VAKSIN #MunarmanNgumpet #TokopediaXBTS #LengkapnyaUntukSemuaâ€¦ https://t.co/57kSx101Tu,positif,anak ribka tjiptaning disuntik vaksin #covid19 #vaksin #munarmanngumpet #tokopediaxbts #lengkapnyauntuksemuaâ€¦ https://t.co/57ksx101tu,anak ribka tjiptaning disuntik vaksin ,"['anak', 'ribka', 'tjiptaning', 'disuntik', 'vaksin']"
1451,Manusia Pilihan,"Kita bersedia mengorbankan ekonomi , bersedia mengorbankan sosial , bersedia mengorbankan mental hanya demi badan sâ€¦ https://t.co/7Usw9BDMCS",positif,kita bersedia mengorbankan ekonomi  bersedia mengorbankan sosial  bersedia mengorbankan mental hanya demi badan sâ€¦ https://t.co/7usw9bdmcs,kita bersedia mengorbankan ekonomibersedia mengorbankan sosialbersedia mengorbankan mental hanya demi badan s ,"['bersedia', 'mengorbankan', 'ekonomibersedia', 'mengorbankan', 'sosialbersedia', 'mengorbankan', 'mental', 'badan', 's']"
1452,Rienaldy Zulvia Fajar,"@masdadok Semoga masa pandemi covid-19 segera berlalu &amp; kehidupan kembali normal sebagaimana mestinya. 

#pkpiâ€¦ https://t.co/YoOxLtb1wT",positif,"@masdadok semoga masa pandemi covid-19 segera berlalu &amp; kehidupan kembali normal sebagaimana mestinya. 

#pkpiâ€¦ https://t.co/yooxltb1wt", semoga masa pandemi covid segera berlalu amp kehidupan kembali normal sebagaimana mestinya   ,"['semoga', 'pandemi', 'covid', 'amp', 'kehidupan', 'normal', 'mestinya']"
1455,renoqzno,"tenang, pandemi itu sifatnya sementara. yg sifatnya selamanya ya jelas vaksinnya lah. #COVID19 #Vaksin",positif,"tenang, pandemi itu sifatnya sementara. yg sifatnya selamanya ya jelas vaksinnya lah. #covid19 #vaksin",tenang pandemi itu sifatnya sementara yg sifatnya selamanya ya jelas vaksinnya lah,"['tenang', 'pandemi', 'sifatnya', 'yg', 'sifatnya', 'ya', 'vaksinnya']"
1457,Dela Adelia,"Sayangi diri, sayang keluarga Anda dan kerabat terdekat dekat dengan #Vaksin agar dapat menangkal dan melindungi kiâ€¦ https://t.co/96B2tAqs8z",positif,"sayangi diri, sayang keluarga anda dan kerabat terdekat dekat dengan #vaksin agar dapat menangkal dan melindungi kiâ€¦ https://t.co/96b2taqs8z",sayangi diri sayang keluarga anda dan kerabat terdekat dekat dengan agar dapat menangkal dan melindungi ki ,"['sayangi', 'sayang', 'keluarga', 'kerabat', 'terdekat', 'menangkal', 'melindungi', 'ki']"
1459,DPUSDATARU #JatengGayeng,"#dpusdatarujtg
Jangan ragu lagi dengan #Vaksinasi #COVID19
Untuk lebih jelas
Hubungi Hotline Vaksin Covid-19 0812â€¦ https://t.co/MOgZJFfEGG",positif,"#dpusdatarujtg
jangan ragu lagi dengan #vaksinasi #covid19
untuk lebih jelas
hubungi hotline vaksin covid-19 0812â€¦ https://t.co/mogzjffegg", jangan ragu lagi denganuntuk lebih jelashubungi hotline vaksin covid  ,"['ragu', 'denganuntuk', 'jelashubungi', 'hotline', 'vaksin', 'covid']"
1460,BKD Prov.Jateng #JatengGayeng,"Semangat Pagiiiiii......
Jangan ragu lagi dengan #Vaksinasi #COVID19

Untuk lebih jelas
Hubungi Hotline Vaksin Coviâ€¦ https://t.co/KaxFPin5Wc",positif,"semangat pagiiiiii......
jangan ragu lagi dengan #vaksinasi #covid19

untuk lebih jelas
hubungi hotline vaksin coviâ€¦ https://t.co/kaxfpin5wc",semangat pagiiiiiijangan ragu lagi denganuntuk lebih jelashubungi hotline vaksin covi ,"['semangat', 'pagiiijangan', 'ragu', 'denganuntuk', 'jelashubungi', 'hotline', 'vaksin', 'covi']"
1461,IG: @potolawas,"Vaksinasi cacar di pulau Jawa. Indonesia / Hindia Belanda, sekitar 1941.
â€¢
ðŸ“¸: Het Leven/Spaarnestad
â€¢
#potolawasâ€¦ https://t.co/2iDHHVrWbd",positif,"vaksinasi cacar di pulau jawa. indonesia / hindia belanda, sekitar 1941.
â€¢
ðÿ“¸: het leven/spaarnestad
â€¢
#potolawasâ€¦ https://t.co/2idhhvrwbd",vaksinasi cacar di pulau jawa indonesia / hindia belanda sekitar ?? het leven/spaarnestad?  ,"['vaksinasi', 'cacar', 'pulau', 'jawa', 'indonesia', 'hindia', 'belanda', 'het', 'levenspaarnestad']"
1463,PPID Setda Jateng,"Semangat pagi #SobatSetda...
Jangan ragu lagi dengan #Vaksinasi #COVID19

Ada pertanyaan seputar Vaksinasi? Hubungiâ€¦ https://t.co/iKzKlitJcg",positif,"semangat pagi #sobatsetda...
jangan ragu lagi dengan #vaksinasi #covid19

ada pertanyaan seputar vaksinasi? hubungiâ€¦ https://t.co/ikzklitjcg",semangat pagijangan ragu lagi denganada pertanyaan seputar vaksinasi hubungi ,"['semangat', 'pagijangan', 'ragu', 'denganada', 'seputar', 'vaksinasi', 'hubungi']"
1484,Harian Papua,Tenaga pengajar di Papua jadi prioritas #Vaksin #COVID19 https://t.co/rvbh94WTtT,positif,tenaga pengajar di papua jadi prioritas #vaksin #covid19 https://t.co/rvbh94wttt,tenaga pengajar di papua jadi prioritas ,"['tenaga', 'pengajar', 'papua', 'prioritas']"
1486,Mapolsek Benjeng,"TNI-Polri kawal pelaksanaan vaksinasi untuk Indonesia sehat

#polsekbenjeng
#polresgresik
#divhumaspolriâ€¦ https://t.co/iNaGODbYii",positif,"tni-polri kawal pelaksanaan vaksinasi untuk indonesia sehat

#polsekbenjeng
#polresgresik
#divhumaspolriâ€¦ https://t.co/inagodbyii",tnipolri kawal pelaksanaan vaksinasi untuk indonesia sehat    ,"['tnipolri', 'kawal', 'pelaksanaan', 'vaksinasi', 'indonesia', 'sehat']"
1490,UnitedKits,"Corona masih ada loh, jangan diabaikan ya, tetap pakai masker saat berpergian ðŸ˜‰

#unitedkits #tokoonlineâ€¦ https://t.co/vYXqZPL8YS",positif,"corona masih ada loh, jangan diabaikan ya, tetap pakai masker saat berpergian ðÿ˜‰

#unitedkits #tokoonlineâ€¦ https://t.co/vyxqzpl8ys",corona masih ada loh jangan diabaikan ya tetap pakai masker saat berpergian   ,"['corona', 'loh', 'diabaikan', 'ya', 'pakai', 'masker', 'berpergian']"
1492,Sun Life Indonesia,"Nah, sambil menanti giliran divaksin, yuk kita ketahui dulu keampuhan jenis vaksin yang lebih dulu mendarat di Indoâ€¦ https://t.co/gYc3XUvsgG",positif,"nah, sambil menanti giliran divaksin, yuk kita ketahui dulu keampuhan jenis vaksin yang lebih dulu mendarat di indoâ€¦ https://t.co/gyc3xuvsgg",nah sambil menanti giliran divaksin yuk kita ketahui dulu keampuhan jenis vaksin yang lebih dulu mendarat di indo ,"['giliran', 'divaksin', 'yuk', 'ketahui', 'keampuhan', 'jenis', 'vaksin', 'mendarat', 'indo']"
1496,ð‹ð¨ð¤ðš ððŽðŒ ð’ðšð§ð ð ðšð®,"Yuk, simak infografis berikut ini!
. 
Jangan ragu untuk vaksinasi/imunisasi yah...
. 
#BPOMRI
#Vaksinasi
#Imunisasiâ€¦ https://t.co/muLTrfVTXC",positif,"yuk, simak infografis berikut ini!
. 
jangan ragu untuk vaksinasi/imunisasi yah...
. 
#bpomri
#vaksinasi
#imunisasiâ€¦ https://t.co/multrfvtxc",yuk simak infografis berikut ini jangan ragu untuk vaksinasi/imunisasi yah     ,"['yuk', 'simak', 'infografis', 'ragu', 'vaksinasiimunisasi', 'yah']"
1502,Diskominfo Purwakarta,"Sampurasun #sobatnet istimewa.
Beredar #informasi mengenai #vaksin COVID-19Â #SinovacÂ yang mengandung bahan-bahan daâ€¦ https://t.co/om5SShVsu1",positif,"sampurasun #sobatnet istimewa.
beredar #informasi mengenai #vaksin covid-19â #sinovacâ yang mengandung bahan-bahan daâ€¦ https://t.co/om5sshvsu1",sampurasun istimewaberedar mengenai covid? ?yang mengandung bahanbahan da ,"['sampurasun', 'istimewaberedar', 'covid', 'mengandung', 'bahanbahan', 'da']"
1510,Bidhumas Polda Aceh,"Yuk kita simak siapa saja yang tidak boleh divaksin Covid-19
@DivHumas_Polri
@polisi_peduli
@Polisi_Ku
@indo_polâ€¦ https://t.co/4XO5D4DK63",positif,"yuk kita simak siapa saja yang tidak boleh divaksin covid-19
@divhumas_polri
@polisi_peduli
@polisi_ku
@indo_polâ€¦ https://t.co/4xo5d4dk63",yuk kita simak siapa saja yang tidak boleh divaksin covid ,"['yuk', 'simak', 'divaksin', 'covid']"
1512,panca syurkani,Saya baru mendapat video saat @jokowi menjalani #vaksinasi #sinovac ini. Narasi yang dituliskan adalah: cairannya mâ€¦ https://t.co/nDyo8j5LP3,positif,saya baru mendapat video saat @jokowi menjalani #vaksinasi #sinovac ini. narasi yang dituliskan adalah: cairannya mâ€¦ https://t.co/ndyo8j5lp3,saya baru mendapat video saatmenjalani ini narasi yang dituliskan adalah cairannya m ,"['video', 'saatmenjalani', 'narasi', 'dituliskan', 'cairannya', 'm']"
1517,indonesiaglobe.co,"Jubir Pemerintah: Masyarakat Yang Bisa Divaksin, Harus Siap
#indonesiaglobe #reisabrotoasmoro #Vaksin https://t.co/Mn8zPQVdCO",positif,"jubir pemerintah: masyarakat yang bisa divaksin, harus siap
#indonesiaglobe #reisabrotoasmoro #vaksin https://t.co/mn8zpqvdco",jubir pemerintah masyarakat yang bisa divaksin harus siap,"['jubir', 'pemerintah', 'masyarakat', 'divaksin']"
1520,Kantor Staf Presiden,"Program vaksinasi COVID-19 merupakan salah satu upaya Pemerintah menanggulangi pandemi.

Karenanya, Kepala Staf Kepâ€¦ https://t.co/s2iUgzufzw",positif,"program vaksinasi covid-19 merupakan salah satu upaya pemerintah menanggulangi pandemi.

karenanya, kepala staf kepâ€¦ https://t.co/s2iugzufzw",program vaksinasi covid merupakan salah satu upaya pemerintah menanggulangi pandemikarenanya kepala staf kep ,"['program', 'vaksinasi', 'covid', 'salah', 'upaya', 'pemerintah', 'menanggulangi', 'pandemikarenanya', 'kepala', 'staf', 'kep']"
1531,Helfia Nil Chalis,"Menag minta Pesantren dan Tokoh Agama diprioritaskan untuk divaksinasi. Netizen: Mereka justru gak mau divaksin, kok. Mau dipaksa? #Vaksin",positif,"menag minta pesantren dan tokoh agama diprioritaskan untuk divaksinasi. netizen: mereka justru gak mau divaksin, kok. mau dipaksa? #vaksin",menag minta pesantren dan tokoh agama diprioritaskan untuk divaksinasi netizen mereka justru gak mau divaksin kok mau dipaksa,"['menag', 'pesantren', 'tokoh', 'agama', 'diprioritaskan', 'divaksinasi', 'netizen', 'gak', 'divaksin', 'dipaksa']"
1533,Kecamatan Piyungan,"Halo Gaees..Jika nanti divaksin, sebaiknya jangan langsung pulang.. ðŸ˜Š Mengapa? 
MenurutÂ  petunjuk teknis pelaksanaaâ€¦ https://t.co/5AFUxSg9gM",positif,"halo gaees..jika nanti divaksin, sebaiknya jangan langsung pulang.. ðÿ˜š mengapa? 
menurutâ  petunjuk teknis pelaksanaaâ€¦ https://t.co/5afuxsg9gm",halo gaeesjika nanti divaksin sebaiknya jangan langsung pulang  mengapa menurut? petunjuk teknis pelaksanaa ,"['halo', 'gaeesjika', 'divaksin', 'langsung', 'pulangmengapa', 'petunjuk', 'teknis', 'pelaksanaa']"
1536,PERSIB BANDUNG,"Nakes Tidak Datang Saat Jadwal Vaksin, Ini Reaksi Wakil Wali Kota Bandung

https://t.co/4CgklfQKnR 

#Nakesâ€¦ https://t.co/65O46Na8tC",positif,"nakes tidak datang saat jadwal vaksin, ini reaksi wakil wali kota bandung

https://t.co/4cgklfqknr 

#nakesâ€¦ https://t.co/65o46na8tc",nakes tidak datang saat jadwal vaksin ini reaksi wakil wali kota bandung  ,"['nakes', 'jadwal', 'vaksin', 'reaksi', 'wakil', 'wali', 'kota', 'bandung']"
1538,Mustang 88 FM,"Mau tanya dong, apa alasan lo takut divaksin? #mustang88fm #vaksin #VaksinasiNasional #vaksincorona 

Bsk pagi jamâ€¦ https://t.co/940BPMJp9E",positif,"mau tanya dong, apa alasan lo takut divaksin? #mustang88fm #vaksin #vaksinasinasional #vaksincorona 

bsk pagi jamâ€¦ https://t.co/940bpmjp9e",mau tanya dong apa alasan lo takut divaksin bsk pagi jam ,"['alasan', 'lo', 'takut', 'divaksin', 'bsk', 'pagi', 'jam']"
1539,PEFINDO Biro Kredit (PBK),"menjaga kualitas portofolio kredit dan mencegah kenaikan NPL.

#pefindobirokredit #pefindocreditbureauâ€¦ https://t.co/N5m1kJlYkm",positif,"menjaga kualitas portofolio kredit dan mencegah kenaikan npl.

#pefindobirokredit #pefindocreditbureauâ€¦ https://t.co/n5m1kjlykm",menjaga kualitas portofolio kredit dan mencegah kenaikan npl  ,"['menjaga', 'kualitas', 'portofolio', 'kredit', 'mencegah', 'kenaikan', 'npl']"
1550,SOLIKHAH,"#Repost @FPKSDPRRI
7 Vaksin Covid-19 yang Dipakai di Indonesia. Berdasarkan surat keputusan MENKES.

Vaksin Untuk Râ€¦ https://t.co/KUvp7xUocK",positif,"#repost @fpksdprri
7 vaksin covid-19 yang dipakai di indonesia. berdasarkan surat keputusan menkes.

vaksin untuk râ€¦ https://t.co/kuvp7xuock", vaksin covid yang dipakai di indonesia berdasarkan surat keputusan menkesvaksin untuk r ,"['vaksin', 'covid', 'dipakai', 'indonesia', 'berdasarkan', 'surat', 'keputusan', 'menkesvaksin', 'r']"
1556,Naraff,"Ayo,,jangan takut untuk ikut program vaksinasi
#vaksin https://t.co/wq1mrCSMxK",positif,"ayo,,jangan takut untuk ikut program vaksinasi
#vaksin https://t.co/wq1mrcsmxk",ayojangan takut untuk ikut program vaksinasi,"['ayojangan', 'takut', 'program', 'vaksinasi']"
1559,info.bangsa,"Pagi Sobbb... Alhamdulillah, MUI sudah menyatakan bahwa vaksin Covid-19 suci dan halal. Tinggal kita tunggu final iâ€¦ https://t.co/4T1UzxTsbX",positif,"pagi sobbb... alhamdulillah, mui sudah menyatakan bahwa vaksin covid-19 suci dan halal. tinggal kita tunggu final iâ€¦ https://t.co/4t1uzxtsbx",pagi sobbb alhamdulillah mui sudah menyatakan bahwa vaksin covid suci dan halal tinggal kita tunggu final i ,"['pagi', 'sobbb', 'alhamdulillah', 'mui', 'vaksin', 'covid', 'suci', 'halal', 'tinggal', 'tunggu', 'final', 'i']"
1562,PublikBicara,"Vaksinasi dan disiplin Protokol Kesehatan adalah bentuk ikhtiar umat. 

#VaksinCovid19 #vaksinasi #indonesia #nkriâ€¦ https://t.co/TQuRO2TAHg",positif,"vaksinasi dan disiplin protokol kesehatan adalah bentuk ikhtiar umat. 

#vaksincovid19 #vaksinasi #indonesia #nkriâ€¦ https://t.co/tquro2tahg",vaksinasi dan disiplin protokol kesehatan adalah bentuk ikhtiar umat   ,"['vaksinasi', 'disiplin', 'protokol', 'kesehatan', 'bentuk', 'ikhtiar', 'umat']"
1563,Bagus Selo,"Vaksin itu penting lho lur, untuk menjaga kesehatan diri sendiri dan orang lain. Dengan orang yang divaksin semakinâ€¦ https://t.co/lTMgshFFij",positif,"vaksin itu penting lho lur, untuk menjaga kesehatan diri sendiri dan orang lain. dengan orang yang divaksin semakinâ€¦ https://t.co/ltmgshffij",vaksin itu penting lho lur untuk menjaga kesehatan diri sendiri dan orang lain dengan orang yang divaksin semakin ,"['vaksin', 'lho', 'lur', 'menjaga', 'kesehatan', 'orang', 'orang', 'divaksin']"
1566,Univ. Mulawarman,"Webinar Pengabdian Kepada Masyarakat tentang Vaksinasi Covid-19

https://t.co/IDfbPNjOzB

#Vaksin #UNMULTV #Webinar",positif,"webinar pengabdian kepada masyarakat tentang vaksinasi covid-19

https://t.co/idfbpnjozb

#vaksin #unmultv #webinar",webinar pengabdian kepada masyarakat tentang vaksinasi covid ,"['webinar', 'pengabdian', 'masyarakat', 'vaksinasi', 'covid']"
1567,KOTA TANGERANG,"Sudah siapkah #sobattangerang menerima vaksin?
--
sumber: @indonesiabaik.id
--
@kemenkes_ri
--
#IndonesiaBaikâ€¦ https://t.co/ImCVLxgRkC",positif,"sudah siapkah #sobattangerang menerima vaksin?
--
sumber: @indonesiabaik.id
--
@kemenkes_ri
--
#indonesiabaikâ€¦ https://t.co/imcvlxgrkc",sudah siapkah menerima vaksinsumber id  ,"['siapkah', 'menerima', 'vaksinsumber', 'id']"
1568,Kalla Toyota,Pemerintah Indonesia mulai melaksanakan program vaksinasi untuk mencegah penyebaran COVID-19. Namun masih terdapatâ€¦ https://t.co/HBTYEh1yvV,positif,pemerintah indonesia mulai melaksanakan program vaksinasi untuk mencegah penyebaran covid-19. namun masih terdapatâ€¦ https://t.co/hbtyeh1yvv,pemerintah indonesia mulai melaksanakan program vaksinasi untuk mencegah penyebaran covid namun masih terdapat ,"['pemerintah', 'indonesia', 'melaksanakan', 'program', 'vaksinasi', 'mencegah', 'penyebaran', 'covid']"
